type,name,steam_appid,required_age,platforms,categories,genres,release_date,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews,achievements,discount,price,developer,publisher
game,Haunted: Poppy's Nightmare,1163620,0,windows,Single-player;Full controller support,Action;Adventure;Casual;Indie,2019-10-31,1,0,1 user reviews,0,1,1,0,0,5.69,Enigma Entertainment,Enigma Entertainment
game,Soul Reaper,1163660,0,windows,Single-player;Steam Achievements,Adventure;Indie;RPG;Strategy,2020-09-30,1,5,Mixed,8,7,15,5,0,16.79,Power Level Studios Inc.,Power Level Studios Inc.
game,Pax Ruthenia,1162880,0,windows,Single-player;Steam Achievements,Indie;Simulation;Strategy,2019-11-28,4,0,4 user reviews,2,2,4,12,0,4.99,Venezem,Venezem
game,Iron Blood VR,1162900,0,windows,Multi-player;PvP;Online PvP,Action;Massively Multiplayer,2020-04-04,4,0,4 user reviews,2,2,4,0,0,16.79,Renderise,Renderise
game,Time of the Moon,1162920,0,windows,Single-player,Adventure;Indie;RPG,2019-11-01,2,0,2 user reviews,2,0,2,0,0,8.19,Dawnfox,Dawnfox
game,>Connect,1162950,0,windows;mac;linux,Single-player,Action;Simulation,2019-10-14,2,0,2 user reviews,0,2,2,0,0,4.99,SheeyeDev,SheeyeDev
game,Angry Video Game Nerd I & II Deluxe,1162960,18,windows;mac;linux,Single-player;Steam Achievements;Full controller support,Action;Adventure,2020-10-29,5,8,Very Positive,225,6,231,20,0,12.49,FreakZone Games,Screenwave Media
game,Billion Road,1163040,0,windows,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Steam Achievements;Full controller support;Steam Cloud;Remote Play Together,Casual;Strategy,2020-04-16,1,6,Mostly Positive,49,16,65,44,0,16.79,BANDAI NAMCO Entertainment Inc.,"Acttil, LLC."
game,Boot Camp Fitness,1163090,0,windows,Single-player;Steam Achievements;Steam Cloud,Casual;Indie;Sports,2021-03-18,1,7,Positive,17,0,17,21,0,8.99,Kevin Baker,Kevin Baker
game,Shanghai Office Simulator,1163140,0,windows,Single-player;Steam Cloud,Adventure;Casual;Indie;RPG;Simulation;Strategy;Early Access,2020-10-26,9,0,9 user reviews,6,3,9,214,0,10.79,机迷工作室,Logoi Games
game,Unfamiliar,1163150,0,windows,Single-player;Full controller support,Adventure;Casual;Indie;RPG,2019-12-12,16,5,Mixed,11,5,16,0,0,6.59,Mana Tea Games,Mana Tea Games
game,Richman10,1162520,0,windows;mac,Single-player;Multi-player;PvP;Online PvP;Steam Achievements;Steam Cloud;Remote Play on Phone;Remote Play on Tablet,Casual;Strategy,2019-10-24,1,5,Mixed,108,83,191,28,0,11.59,"Softstar Technology (Beijing) Co.,Ltd",SOFTSTAR ENTERTAINMENT
game,"Ciconia When They Cry - Phase 1: For You, the Replaceable Ones",1162560,0,windows;mac,Single-player;Steam Cloud;Remote Play on Phone;Remote Play on Tablet,Adventure,2019-10-03,1,8,Very Positive,172,12,184,0,0,33.99,07th Expansion,MangaGamer
game,Halloween with Veronica,1162590,0,windows,Single-player,Adventure,2019-10-16,15,5,Mixed,9,6,15,0,0,2.39,Lesson of Passion,Lesson of Passion
game,Solitaire Call of Honor,1162630,0,windows;mac,Single-player,Casual,2020-01-16,1,0,1 user reviews,1,0,1,12,0,6.99,DigiMight,DigiMight
game,Adventure mosaics. Forest spirits,1162640,0,windows;mac,Single-player,Casual,2020-03-05,1,0,1 user reviews,1,0,1,0,0,4.99,DigiMight,DigiMight
game,Ken ga Kimi,1162650,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Adventure;RPG,2020-03-25,1,0,5 user reviews,5,0,5,42,0,41.99,Rejet,Beijing Happy Entertainment Technology
game,Blocks!: Julius Caesar,1162670,0,windows;mac,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Steam Achievements;Remote Play Together,Indie;Simulation;Strategy,2019-12-11,1,5,Mixed,10,13,23,6,0,19.99,Avalon Digital,Avalon Digital
game,Stigmatized Property | 事故物件,1162680,0,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Adventure;Casual;Indie;Simulation;Strategy,2019-10-25,2,8,Very Positive,227,48,275,5,0,2.39,Chilla's Art,Chilla's Art
game,House Number 666,1162690,0,windows;linux,Single-player;Steam Achievements;Full controller support,Adventure;Casual;Indie,2019-10-18,4,0,4 user reviews,2,2,4,10,0,0.79,Anamik Majumdar,Anamik Majumdar
game,Deep Ocean Rush,1162730,0,windows,Single-player;Steam Achievements,Casual;Indie,2020-01-03,3,0,3 user reviews,0,3,3,9,0,1.59,TeamB,MyDreamForever
game,Songs of Syx,1162750,0,windows;mac;linux,Single-player;Steam Achievements;Steam Workshop;Steam Cloud,Indie;Simulation;Strategy;Early Access,2020-09-21,20,9,Overwhelmingly Positive,538,18,556,34,0,20.99,Gamatron AB,Gamatron AB
game,MMY: Otherworld Mystery,1162760,0,windows,Single-player;Steam Achievements,Action;Adventure;Casual;Early Access,2019-10-17,4,0,4 user reviews,4,0,4,50,0,20.99,Dnovel,Dnovel
game,Below Sunshade,1162170,0,windows,Single-player;Partial Controller Support,Indie;RPG,2019-11-19,1,5,Mixed,21,11,32,0,0,8.19,Arvus Games,Arvus Games
game,Eternal Hope,1162280,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Indie,2020-08-20,1,7,Positive,28,2,30,29,0,8.19,Doublehit Games,Kwalee Ltd
game,Easy hentai puzzle 2,1162290,0,windows,Single-player;Steam Achievements,Casual;Indie,2019-10-05,1,0,4 user reviews,1,3,4,60,0,2.39,Laush Dmitriy Sergeevich,Laush Studio
game,AVA: Dark History,1162320,0,windows,Single-player;Steam Achievements,Action;Adventure;Casual,2020-02-17,4,0,4 user reviews,4,0,4,15,0,3.1,Dnovel;FreeAnimals_Software, Dnovel;FreeAnimals_Software
game,Drill Down,1162350,0,windows,Single-player,Indie;Simulation;Strategy,2019-10-14,20,7,Positive,21,5,26,0,0,5.0,Dakror Games,Dakror Games
game,Paper - A Game of Folding,1162370,0,windows,Single-player,Casual;Indie,2019-10-07,2,0,2 user reviews,2,0,2,7,0,8.19,Bryce Summer,Bryce Summer
game,Salad Fields,1162430,0,windows;mac;linux,Single-player;Partial Controller Support,Adventure;Indie,2020-07-10,1,7,Positive,13,0,13,0,0,12.49,Resni;j a r s,Resnijars
game,Explosive Jake,1162440,0,windows,Single-player;Steam Achievements;Partial Controller Support,Indie,2019-11-09,6,0,6 user reviews,4,2,6,40,0,0.79,PigeonDev,PigeonDev
game,IIslands of War,1162470,0,windows;mac,Single-player,Action;Adventure;Indie;Early Access,2020-03-12,3,8,Very Positive,51,7,58,0,0,8.19,jwiggs,jwiggs
game,DIMENSION REIGN - ROGUELIKE DECKBUILDER,1162480,0,windows,Single-player;Steam Achievements;Steam Cloud,Indie;RPG;Strategy;Early Access,2020-03-18,1,7,Positive,15,3,18,1,30,14.99,ScopeNext Inc,PQube Limited
game,Puzzlection,1161660,0,windows,Single-player;Steam Achievements,Casual;Indie,2019-10-02,2,0,2 user reviews,2,0,2,5,0,0.79,MiCake,MiCake
game,CRASH THE GAME,1161670,0,windows,Single-player;Steam Achievements;Steam Leaderboards,Action;Casual;Indie;Simulation;Strategy,2020-02-22,1,0,1 user reviews,1,0,1,27,0,0.79,Kev Jackson,SilverDam™
game,Bomb Bowling 2,1161680,0,windows,Single-player;Steam Achievements,Indie,2019-10-22,1,0,1 user reviews,1,0,1,50,90,3.99,grin robot,grin robot
game,Epiphyllum in Love,1161870,0,windows,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie,2020-03-16,1,0,9 user reviews,8,1,9,14,0,3.29,#workshop,NVLMaker
game,Vaporum: Lockdown,1161880,0,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats,Action;Adventure;Indie;RPG,2020-09-15,1,8,Very Positive,71,13,84,46,0,17.99,"Fatbot Games, s. r. o.","Fatbot Games, s. r. o."
game,Door2:Key,1161900,0,windows,Single-player,Adventure;Indie,2019-12-27,1,4,Mostly Negative,4,8,12,10,0,8.19,SVGames,SVGames
game,Exile Squadron,1161910,0,windows;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Action,2019-11-11,4,0,4 user reviews,3,1,4,35,0,3.99,One Bit Studio,One Bit Studio
game,東方幻夢箋 ~ Touhou Phantasm Dream,1161930,0,windows,Single-player;Partial Controller Support,Adventure;Casual;Indie;RPG,2020-01-12,2,0,2 user reviews,2,0,2,0,0,9.99,Lonhong Team,Lonhong Media
game,奇幻与砍杀2 Fantasy & Blade Ⅱ,1162010,0,windows,Single-player;Steam Achievements,Action;Adventure;Casual;Indie;RPG;Strategy,2019-10-08,1,0,1 user reviews,1,0,1,18,62,6.59,绝汪,绝汪
game,Knockout Party,1162050,0,windows,Multi-player;PvP;Online PvP;Cross-Platform Multiplayer,Action;Casual;Indie;Massively Multiplayer;Sports,2020-09-11,1,5,Mixed,9,8,17,1,0,5.69,Toxic studio,Toxic studio
game,喵可莉的兔玩偶 - Nyakori's Rabbit Doll,1162070,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie,2020-02-02,1,8,Very Positive,55,3,58,7,0,2.39,赤瞳大白猫,赤瞳大白猫
game,Windbound,1162130,0,windows,Single-player;Full controller support,Adventure;Indie;RPG,2020-08-28,1,5,Mixed,211,133,344,29,0,29.99,5 Lives Studios,Deep Silver 
game,Freud Gate,1161270,0,windows,Single-player;Steam Achievements;Partial Controller Support,Casual;Indie;RPG,2019-12-04,20,5,Mixed,30,13,43,10,0,3.29,Sailors Moon Studios,Sailors Moon
game,The Legend of Crystal Valley,1161300,0,windows,Single-player,Adventure;Indie,2019-10-16,1,0,1 user reviews,1,0,1,0,0,8.19,Cateia Games,KID GAMES LTD.
game,东方幻昼梦~ Touhou Fantasy Day,1161320,0,windows,Single-player,Indie;RPG;Strategy,2020-01-16,3,0,3 user reviews,0,3,3,0,0,1.59,Abudory,Abudory
game,Record Life,1161330,0,windows;mac;linux,Single-player;Steam Cloud,RPG;Simulation;Early Access,2019-11-08,1,0,1 user reviews,1,0,1,0,0,2.39,创克游戏工作室;小创,创克游戏联盟
game,Shisensho Solitaire,1161360,0,windows,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Casual;Indie,2019-10-09,20,7,Positive,22,0,22,44,0,0.79,Nick Ramsay,Nick Ramsay
game,Noosphere,1161430,0,windows,Single-player;Steam Achievements,Adventure;Indie,2021-07-23,5,7,Positive,13,3,16,8,0,6.59,KOEX studio,GrabTheGames;KOEX studio
game,MotoGP™20,1161490,0,windows,Single-player;Multi-player;PvP;Online PvP;Steam Achievements;Full controller support;Steam Cloud,Racing;Simulation;Sports,2020-04-23,1,8,Very Positive,771,81,852,50,0,39.99,Milestone S.r.l.,Milestone S.r.l.
game,Lithium Inmate 39 Relapsed Edition,1161510,12,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie,2019-11-04,3,0,3 user reviews,2,1,3,16,0,8.19,Stoneball L.L.C.,Stoneball L.L.C.
game,Dark Parables: Portrait of the Stained Princess Collector's Edition,1161570,0,windows,Single-player,Adventure;Casual,2019-09-20,14,6,Mostly Positive,11,3,14,0,0,8.19,Eipix Entertainment;Blue Tea Games,Big Fish Games
game,Sakura Gamer 2,1161650,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Simulation,2019-12-12,20,7,Positive,28,3,31,13,0,9.99,Winged Cloud,Winged Cloud
game,Particle Wars,1160700,0,windows,Single-player;Steam Achievements;Full controller support,Action;Indie,2019-10-01,14,7,Positive,13,1,14,15,0,1.59,HaDe Games;StarSystemStudios,HaDe Games
game,LoliTower,1160780,0,windows,Single-player,Adventure;Indie;RPG;Simulation;Strategy,2019-10-26,2,0,2 user reviews,1,1,2,0,0,0.79,XCGames,0Cube
game,The Legend of Dark Witch Renovation,1160790,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Adventure;Indie,2019-11-14,6,0,6 user reviews,6,0,6,23,0,6.99,INSIDE SYSTEM,INSIDE SYSTEM
game,Rainbow Robin,1160800,0,windows,Single-player,Action;Indie,2019-10-14,2,0,2 user reviews,1,1,2,0,0,3.99,DigiPlox,DigiPlox
game,Bewitched,1160820,0,windows;mac,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie,2019-10-31,8,0,8 user reviews,8,0,8,18,0,3.99,Graven Visual Novels,Graven Visual Novels 
game,Black Office - Entertainment Department,1160850,18,windows,Single-player,Casual;Strategy,2019-10-28,1,0,1 user reviews,0,1,1,0,0,16.79,H-Keration;mdyeung,GCG;Prospect Trio
game,Dinosaur Hunting Patrol 3D Multiplayer Online,1160870,0,windows,Multi-player;PvP;Online PvP;Co-op;Online Co-op;Partial Controller Support,Action;Adventure,2019-10-07,7,0,7 user reviews,7,0,7,0,0,0.0,Vicente Rosell Roig,Vicente Rosell Roig
game,Paul's World,1160880,0,windows,Single-player;Partial Controller Support,Adventure;Casual;Indie;RPG;Strategy,2019-11-18,9,0,9 user reviews,7,2,9,0,0,1.59,Cloaz Studio,Cloaz Studio
game,Antarctic Girl 南極娘,1160900,0,windows,Single-player,Adventure;Indie,2019-10-21,2,0,2 user reviews,1,1,2,62,0,0.79,Antarctic aliens,Antarctic aliens
game,Yomi Alliance,1160950,0,windows;mac;linux,Single-player;Steam Achievements,Adventure;Indie;RPG;Simulation;Early Access,2020-02-09,2,5,Mixed,19,13,32,49,0,19.49,Bruni Multimedia,Bruni Multimedia
game,Legendary Arcane 2 Universe,1160980,0,windows;linux,Single-player;Multi-player;PvP;Shared/Split Screen PvP;Shared/Split Screen;Partial Controller Support,Action;Adventure;Indie,2020-03-13,1,0,1 user reviews,1,0,1,0,0,1.59,Maxime Côté;Simon Côté,Côté Brothers
game,A Ghostly Tale,1161120,0,windows,Single-player,Adventure;Indie,2019-10-11,1,0,1 user reviews,1,0,1,0,0,1.59,Renee Beaulieu,Renee Beaulieu
game,Funbag Fantasy: Sideboob Story 2,1161180,0,windows,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Casual;Indie;RPG,2020-03-12,12,7,Positive,12,0,12,19,0,37.99,Waffle,MangaGamer
game,Natsu no Iro no Nostalgia,1161190,0,windows,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,2019-12-06,3,0,3 user reviews,3,0,3,36,52,24.99,MOONSTONE,HIKARI FIELD
game,Hentai Balloons,1160410,18,windows,Single-player,Casual;Indie,2020-12-12,2,6,Mostly Positive,8,3,11,8,0,0.79,Reddiamondgames,Reddiamondgames
game,PARANOIHELL,1160440,0,windows;mac,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Indie,2020-01-16,10,7,Positive,10,0,10,14,0,3.99,games by lum,games by lum
game,Boot : Game Dev Sim,1160480,0,windows,Single-player,Indie;Simulation;Early Access,2020-02-20,1,0,7 user reviews,1,6,7,0,0,0.79,Ghost roots,Ghost roots
game,AstronTycoon2: Ritual,1160500,0,windows,Single-player;Steam Achievements,Simulation;Strategy,2019-12-05,10,5,Mixed,5,5,10,30,0,16.79,ANG People s.r.o.,ANG People s.r.o.
game,Model Melissa,1160580,0,windows,Single-player;Steam Achievements;Partial Controller Support,Casual;Indie,2020-05-15,1,5,Mixed,7,5,12,4,0,3.99,Dharker Studio,Dharker Studios Ltd
game,Future Girls,1160610,0,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Casual;Indie;RPG,2020-08-14,1,0,8 user reviews,8,0,8,12,0,3.99,Dharker Studio,Dharker Studios Ltd
game,Summer Days,1160620,0,windows,Single-player;Steam Achievements;Partial Controller Support,Adventure;Casual;Indie,2020-10-23,10,7,Positive,8,2,10,5,30,3.99,Dharker Studio,Dharker Studios Ltd
game,Shrine to Anubis,1160670,0,windows,Single-player;Steam Achievements;Partial Controller Support,Adventure;Casual;Indie,2020-05-14,4,0,4 user reviews,4,0,4,7,0,0.79,Stuart Foley,Stuart Foley
game,Pixel Art Hentai Trap Hot Spring,1160100,0,windows,Single-player,Action,2019-10-09,2,0,2 user reviews,2,0,2,0,0,1.59,Uzura Studio,Uzura Studio
game,Player One,1160190,0,windows,Single-player,Indie;Early Access,2019-10-10,1,0,1 user reviews,1,0,1,0,0,1.59,Prime2Gold,Prime2Gold
game,Fight of Animals,1160330,0,windows,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Steam Achievements;Partial Controller Support;Remote Play Together,Action;Casual;Indie;Sports,2019-12-18,1,8,Very Positive,162,4,166,20,30,8.19,Digital Crafter,Digital Crafter;Light of Creators
game,Miscreation: Evolve Your Creature!,1160360,0,windows,Single-player;Partial Controller Support,Adventure;Indie,2019-11-18,1,5,Mixed,73,54,127,0,0,8.19,Chronicle Ltd,Chronicle Ltd
game,ANIME - World War II,1159640,0,windows,Single-player;Steam Achievements;Steam Trading Cards,Action;Indie,2020-01-13,4,8,Very Positive,455,78,533,64,0,1.99,Konnichiwa Games,Konnichiwa Games
game,Silent Sector,1159680,0,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Action;Indie;RPG;Simulation,2021-02-17,1,7,Positive,30,5,35,40,0,12.49,Rake in Grass,Rake in Grass
game,Knights of Light: The Prologue,1159700,0,windows,Single-player,Action;Adventure;RPG;Early Access,2020-02-29,20,3,Negative,3,21,24,0,0,20.99,Rumbling Games Studio,Rumbling Games Studio 
game,RaceXXL Space,1159770,0,windows,Single-player,Racing,2019-10-04,1,0,1 user reviews,1,0,1,0,0,2.39,Sars Medya,Sars Medya
game,Supercar Drift,1159890,0,windows,Single-player,Action;Adventure;Racing;Sports,2019-10-09,1,0,1 user reviews,1,0,1,0,0,6.59,PLAYWHIZ GAMES Pvt Ltd,PLAYWHIZ GAMES Pvt Ltd
game,Astrodition,1159940,0,windows,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Steam Achievements;Full controller support;Stats,Adventure;Indie,2021-06-25,2,0,2 user reviews,2,0,2,15,0,10.79,Astrodition Development,Astrodition Development
game,AshenForest,1160020,0,windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action;Adventure;Indie;RPG,2020-06-04,1,7,Positive,23,2,25,21,0,5.69,GentleRaven Games,PsychoFlux Entertainment
game,Human Factory,1160040,0,windows;mac;linux,Single-player,Indie;Simulation;Strategy;Early Access,2020-11-02,2,0,2 user reviews,2,0,2,0,0,20.99,Fire Cycle Games,Fire Cycle Games
game,There is a Thief in my House VR,1160050,0,windows,Single-player;Steam Achievements,Action;Adventure;Casual;Indie,2019-11-01,5,0,5 user reviews,3,2,5,9,0,11.99,Kucki,Kucki
game,MeiQi Season1,1159360,0,windows,Single-player,Indie,2019-09-29,1,0,1 user reviews,1,0,1,0,0,-1.0,QZQ Studio,"H.P.Y.S,LLC"
game,Hayfever,1159450,0,windows,Single-player;Steam Achievements;Full controller support,Adventure;Indie,2020-02-24,1,7,Positive,19,1,20,30,0,12.49,Pixadome,Zordix Publishing
game,BOW MAN,1159480,0,windows,Single-player;Multi-player;PvP;Online PvP,Action;Casual;Sports,2019-10-06,1,0,1 user reviews,1,0,1,0,0,12.49,DMM VR lab,DMM.com LLC
game,Ghost Files 2: Memory of a Crime,1159500,0,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure;Casual,2019-11-14,20,6,Mostly Positive,21,6,27,23,0,14.99,Brave Giant LTD,Artifex Mundi
game,Twists of My Life,1159520,0,windows;linux,Single-player;Steam Trading Cards,Indie,2019-10-08,5,5,Mixed,112,52,164,0,0,3.29,Novel,Novel
game,Fear the Dark Unknown,1159540,0,windows,Single-player;Steam Achievements;Full controller support,Action;Adventure;Indie,2019-12-02,2,6,Mostly Positive,23,6,29,20,0,24.95,Dreamlight Games Studios SL,Dreamlight Games Studios SL
game,Lost In Dungeon,1159590,0,windows,Single-player;Steam Achievements;Full controller support,Action;Adventure;Casual;Indie,2019-09-30,3,0,3 user reviews,0,3,3,18,0,0.79,BT Studios,BT Studios
game,Neighbourhood Loot,1159610,0,windows,Single-player,Casual;Indie;Strategy,2019-12-05,3,0,3 user reviews,3,0,3,0,0,11.29,Arzifact Studios,Arzifact Studios
game,Mahjong Royal Towers,1158820,0,windows,Single-player,Casual,2019-10-22,1,0,1 user reviews,0,1,1,0,0,3.99,Creobit,8floor
game,1001 Jigsaw Castles And Palaces,1158830,0,windows,Single-player,Casual,2019-11-10,2,0,2 user reviews,2,0,2,0,0,3.99,Creobit,8floor
game,记忆重现/Rememory,1158840,0,windows;mac,Single-player;Steam Achievements;Steam Cloud,Adventure;Casual;Indie;RPG,2019-11-14,2,0,2 user reviews,2,0,2,28,0,3.99,深圳市百恩互动娱乐有限公司,湖南快乐芒果互娱科技有限公司
game,The Great Ace Attorney Chronicles,1158850,0,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure,2021-07-26,20,8,Very Positive,480,18,498,30,0,59.99,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd."
game,Dream Detective,1158910,0,windows,Single-player;Steam Cloud,Adventure;Casual;Indie,2019-12-04,6,0,6 user reviews,5,1,6,0,0,6.59,Century Game,Century Game
game,Westmark Manor,1158970,0,windows,Single-player;Full controller support;Steam Trading Cards,Adventure,2020-06-18,2,5,Mixed,16,7,23,17,0,14.99,Nodbrim Interactive,Toadman Interactive
game,Your Anime Waifu,1159020,0,windows,Single-player,Casual;Indie,2019-10-29,3,0,3 user reviews,2,1,3,100,0,0.79,Your Waifu Factory,Your Waifu Factory
