type,name,steam_appid,required_age,package_groups,platforms,categories,genres,release_date,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews,achievements,discount,price,developer,publisher
game,Asian Riddles,1166240,0,"[{'name': 'default', 'title': 'Buy Asian Riddles', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398405, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Asian Riddles - 3,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 399}]}]",windows,Single-player,Casual,2019-12-25,1,0,7 user reviews,4,3,7,0,0,3.99,Creobit,8floor
game,Mahjong Gold,1166250,0,"[{'name': 'default', 'title': 'Buy Mahjong Gold', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398408, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Mahjong Gold - 3,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 399}]}]",windows,Single-player,Casual,2019-12-16,1,0,2 user reviews,0,2,2,0,0,3.99,Creobit,8floor
game,Death and Taxes,1166290,0,"[{'name': 'default', 'title': 'Buy Death and Taxes', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398420, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Death and Taxes - 11,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 1199}]}]",windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Remote Play on Phone;Remote Play on Tablet,Adventure;Casual;Indie;Simulation;Strategy,2020-02-20,8,8,Very Positive,1298,154,1452,60,0,11.99,Placeholder Gameworks,Placeholder Gameworks
game,Hentai Shiri,1166320,0,"[{'name': 'default', 'title': 'Buy Hentai Shiri', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398430, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Hentai Shiri - 0,79€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 79}]}]",windows;mac,Single-player;Steam Achievements;Steam Cloud,Casual;Indie;Strategy,2019-10-24,4,0,4 user reviews,4,0,4,100,0,0.79,GentleDriver;トマ;フキタ,GentleDriver
game,Alexis Almighty: Daughter of Hercules,1166350,0,"[{'name': 'default', 'title': 'Buy Alexis Almighty: Daughter of Hercules', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398439, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Alexis Almighty: Daughter of Hercules - 9,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 999}]}]",windows;mac,Single-player;Steam Achievements,Adventure;Casual;Indie;Strategy,2020-05-28,3,0,3 user reviews,1,2,3,37,0,9.99,Jetdogs Studios,Jetdogs Studios;Whalebox
game,Match Solitaire,1165740,0,"[{'name': 'default', 'title': 'Buy Match Solitaire', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398175, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Match Solitaire - 4,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 499}]}]",windows;mac,Single-player,Casual;Indie,2020-02-20,2,0,2 user reviews,2,0,2,0,0,4.99,David Taylor,Hot Chai Games
game,PAGAN: Autogeny,1165750,0,"[{'name': 'default', 'title': 'Buy PAGAN: Autogeny', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398178, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'PAGAN: Autogeny - 5,69€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 569}]}]",windows,Single-player,Indie;RPG,2019-10-31,1,7,Positive,19,2,21,0,0,5.69,Oleander Garden,Hex Code Coven
game,Super Rebellion,1165820,0,"[{'name': 'default', 'title': 'Buy Super Rebellion', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398202, 'percent_savings_text': '-65% ', 'percent_savings': 0, 'option_text': 'Super Rebellion - <span class=""discount_original_price"">2,39€</span> 0,83€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 83}]}]",windows;mac,Single-player;Multi-player;Co-op;Shared/Split Screen Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Leaderboards;Remote Play on TV;Remote Play Together,Action;Indie,2019-11-15,5,0,5 user reviews,4,1,5,18,65,2.39,Colossus Game Studio,Colossus Game Studio
game,Final Mission VR,1165830,0,"[{'name': 'default', 'title': 'Buy Final Mission VR', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398205, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Final Mission VR - 13,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 1399}]}]",windows,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Indie,2019-11-01,1,0,1 user reviews,1,0,1,10,0,13.99,OCIO Games,OCIO Games
game,The Strange Story Of Brian Fisher: Chapter 1,1165840,0,"[{'name': 'default', 'title': 'Buy The Strange Story Of Brian Fisher: Chapter 1', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398208, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'The Strange Story Of Brian Fisher: Chapter 1 - 5,69€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 569}]}]",windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Indie,2020-04-29,1,6,Mostly Positive,14,5,19,8,0,5.69,Intetic,Intetic
game,6.0,1165860,0,"[{'name': 'default', 'title': 'Buy 6.0', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398215, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': '6.0 - 0,79€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 79}]}]",windows,Single-player;Steam Achievements,Casual,2019-11-25,1,6,Mostly Positive,14,4,18,53,0,0.79,Tamerlan Satualdypov,КиКо
game,Mahou Arms,1165870,0,"[{'name': 'default', 'title': 'Buy Mahou Arms', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398218, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Mahou Arms - 24,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 2499}]}]",windows,Single-player;Full controller support,Action;Adventure;Early Access,2020-04-28,2,8,Very Positive,103,16,119,0,0,24.99,Dischan Media,Sekai Project
game,Humanity,1165910,0,"[{'name': 'default', 'title': 'Buy Humanity', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398230, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Humanity - 3,29€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 329}]}]",windows,Single-player,Indie,2021-04-26,1,7,Positive,8,2,10,0,0,3.29,Crafty Game Lab,Crafty Game Lab
game,Things That Bounce and Explode,1165960,0,"[{'name': 'default', 'title': 'Buy Things That Bounce and Explode', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398250, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Things that Bounce and Explode - 3,29€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 329}]}]",windows,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats,Action;Indie,2021-03-30,2,0,7 user reviews,7,0,7,76,0,3.29,LNDFRR,LNDFRR
game,Battleships and Carriers - Pacific War,1166000,0,"[{'name': 'default', 'title': 'Buy Battleships and Carriers - Pacific War', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398270, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Battleships and Carriers - Pacific War - 10,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 1099}]}]",windows,Single-player,Casual;Simulation;Strategy,2019-11-15,7,0,7 user reviews,5,2,7,0,0,10.99,Light Strategy Series,SLS
game,Danger Course VR,1166100,0,"[{'name': 'default', 'title': 'Buy Danger Course VR', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398309, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Danger Course VR - 9,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 999}]}]",windows,Single-player,Action;Adventure;Casual;Indie,2019-11-11,1,0,1 user reviews,0,1,1,0,0,9.99,Cesar G.,Cesar G.
game,Picross Love,1165140,0,"[{'name': 'default', 'title': 'Buy Picross Love', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 397970, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Picross Love - 1,59€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 159}]}]",windows,Single-player;Steam Achievements,Casual;Indie,2020-01-17,14,5,Mixed,9,5,14,48,0,1.59,Inlet Pipe Productions,Inlet Pipe Productions
game,Knight Eternal,1165180,0,"[{'name': 'default', 'title': 'Buy Knight Eternal', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 397985, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Knight Eternal - 5,69€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 569}]}]",windows,Single-player;Steam Achievements;Partial Controller Support,Adventure;Indie;RPG,2019-11-05,11,7,Positive,10,1,11,6,0,5.69,Joshua Keith,Joshua Keith
game,Synthesis Universe -Episode 00-,1165270,0,"[{'name': 'default', 'title': 'Buy Synthesis Universe -Episode 00-', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398024, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Synthesis Universe -Episode 00- - 6,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 699}]}]",windows,Single-player,Adventure;Casual;Indie,2019-11-12,20,7,Positive,23,4,27,0,0,6.99,OlivierJT,Synthesis Universe
game,Shuffle World,1165280,0,"[{'name': 'default', 'title': 'Buy Shuffle World', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398027, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Shuffle World - 0,79€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 79}]}]",windows;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,Casual;Indie,2019-10-09,3,0,3 user reviews,1,2,3,42,0,0.79,NanningsGames,NanningsGames
game,Garbage Classification Simulator 垃圾分类模拟器,1165350,0,"[{'name': 'default', 'title': 'Buy Garbage Classification Simulator 垃圾分类模拟器', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398053, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Garbage Classification Simulator - 2,39€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 239}]}]",windows,Single-player;Steam Cloud,Adventure;Casual;Indie;RPG;Simulation;Strategy,2019-12-12,1,0,1 user reviews,0,1,1,0,0,2.39,Barry's Lab,Barry's Studio
game,To Be Headed Or Not To Be,1165380,0,[],windows,Multi-player;Co-op;Online Co-op;Steam Achievements,Adventure;Casual;Indie,2019-11-21,20,5,Mixed,18,10,28,7,0,0.0,Fruits of Yggdrasil Studio,Fruits of Yggdrasil Studio
game,Stellar Commanders,1165400,0,"[{'name': 'default', 'title': 'Buy Stellar Commanders', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398067, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Stellar Commanders - 7,39€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 739}]}]",windows,Single-player;Multi-player;PvP;Online PvP;Steam Achievements;Steam Cloud,Action;Indie;Strategy,2020-02-20,1,6,Mostly Positive,8,3,11,29,0,7.39,Blindflug Studios AG,Blindflug Studios AG
game,Detective Solitaire. Butler Story,1165420,0,"[{'name': 'default', 'title': 'Buy Detective Solitaire. Butler Story', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398073, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'DETECTIVE SOLITAIRE: BUTLER STORY - 3,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 399}]}]",windows;mac,Single-player,Casual,2019-10-15,4,0,4 user reviews,3,1,4,0,0,3.99,Somer Games,8floor
game,Unlit,1165460,0,"[{'name': 'default', 'title': 'Buy Unlit', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398085, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'Unlit - 9,99€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 999}]}]",windows,Single-player,Adventure;Casual;Indie;Early Access,2019-11-25,1,0,1 user reviews,0,1,1,0,0,9.99,Clockworks,Clockworks
game,New Tricks for Old Gods,1165490,0,"[{'name': 'default', 'title': 'Buy New Tricks for Old Gods', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398094, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'New Tricks for Old Gods - 1,59€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 159}]}]",windows,Single-player,Indie,2019-10-21,1,0,1 user reviews,1,0,1,0,0,1.59,James K. Isaac,James K. Isaac
game,MAD Maze,1165540,0,"[{'name': 'default', 'title': 'Buy MAD Maze', 'description': '', 'selection_text': 'Select a purchase option', 'save_text': '', 'display_type': 0, 'is_recurring_subscription': 'false', 'subs': [{'packageid': 398111, 'percent_savings_text': ' ', 'percent_savings': 0, 'option_text': 'MAD Maze - 1,59€', 'option_description': '', 'can_get_free_license': '0', 'is_free_license': False, 'price_in_cents_with_discount': 159}]}]",windows,Single-player,Adventure;Casual;Indie;RPG;Strategy,2019-10-14,1,0,1 user reviews,1,0,1,0,0,1.59,MAD Dev Studio,MAD Dev Studio
